,hormaechei-steigerwaltii-1,roggenkampii,hormaechei-hoffmannii-1,unchar-1,ludwigii,hormaechei-xiangfangensis,asburiae,kobei,cloacae,hormaechei-oharae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-3,unchar-2,hormaechei-hormaechei,unchar-3,bugandensis,cancerogenous,unchar-4,hormaechei-hoffmannii-2
Ebacter_C19080,0.0,0.0,0.03998587362545425,1.0289525177546146,0.011947966402542124,0.00882613229842048,0.0,0.001172114755319953,0.0,0.0,0.0,0.0,0.0,0.17241940635878622,0.0,0.0,0.0,0.0,0.0
Ebacter_C19487,0.09218673345481886,0.0,0.0,0.0,0.0,0.2956261292435852,0.0,0.0,0.0,0.41607212520021547,0.0,0.8783145855592136,0.0,0.9783402579181094,0.4449542193441591,0.0,0.0,0.44129100169844027,0.0
Ebacter_C95248,0.007720853124518268,0.019636411675007594,0.0,0.04597695360673627,0.019677397860347993,0.0,0.1422978274767135,0.0,0.0,0.5083179279121264,0.2366480260056588,0.6099727575677877,0.0,0.0,0.27706274748574183,0.0,0.0,0.2994562031311045,0.5686963324207658
Ebacter_C66971,0.0,0.06018823696034182,0.5747190316540742,0.18390231377718363,0.0,0.0,0.06295514950856305,0.11321666996442295,0.13546497602086968,0.06300848813234777,0.40358231985399334,0.31406001392000304,0.24937369384771688,0.6813979240303436,0.6187433247831375,0.259066954485876,0.03049396128871181,0.2102681171317237,0.0
Ebacter_C65777,0.4451716912148611,0.14445589281034,0.0,0.019247761234433745,0.9454056262115565,0.05594095796920999,0.383948074511934,0.29909649616121625,0.394688758957689,0.6845186232285783,0.0,1.0074625031110094,0.10341059145263036,0.014145162218054601,0.0,0.84432457367409,0.3715709809771626,0.1271828891718796,0.0
Ebacter_C120702,0.002996475843140761,0.006190887474870889,0.014262763388672262,0.010519523137541117,0.02359453037468501,0.048199259760937106,0.17268826094923892,0.10736037815672415,0.05317878278171204,0.18807825126280564,0.12229288750432585,0.0,0.09572308057896271,0.16969723031085587,0.035051939023387685,0.0,0.14159353386761456,0.0,0.0414357113821976
Ebacter_C31723,0.9437751675276549,0.0,0.9427204096346121,0.015045163084246126,0.994248802376069,0.9842899430096284,0.0,0.0,0.8878821374089884,0.9743814710219086,0.8811429339058418,0.8947869234793902,0.030060774660255984,0.8303281341638574,0.0,0.0025463377699636277,0.9948336905391889,0.0,0.9140134104849984
Ebacter_C27218,0.9392511869659964,0.9782385459840655,0.9505184344330766,0.001373518216239882,0.977692078150366,0.9680079376166355,0.9648129420261228,0.9678646526263961,0.0,0.970003625977226,0.9190771763877542,0.8995131951463118,0.027762208333710518,0.9656165693262888,0.005748413939821707,0.9538681735384488,0.9616743842335528,0.05469402091254318,0.922255990741831
Ebacter_C66700,0.0,0.9730132726329777,0.0,0.0,0.9911835131012964,0.0,0.9806861726805702,0.9505300626472062,0.9943364355245802,0.0,0.0,0.0,0.0,0.0,0.0004700255112207365,0.9595653398741071,0.035108899543537464,0.016071998793636934,0.0
Ebacter_C96808,0.0,0.16151621715177264,0.0,0.0,0.9963306488288601,0.0,0.16275078588933167,0.6830377922306068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08260475809911627,0.0
